iter	Logloss
2925	0.5479727255
2926	0.5479658984
2927	0.5479543566
2928	0.5479455832
2929	0.5479349143
2930	0.5479281035
2931	0.547919888
2932	0.5479107322
2933	0.5478984814
2934	0.5478869542
2935	0.5478798668
2936	0.5478705207
2937	0.5478621827
2938	0.5478514423
2939	0.5478421348
2940	0.5478310425
2941	0.5478202083
2942	0.5478109352
2943	0.5478014414
2944	0.5477906905
2945	0.547780453
2946	0.5477708816
2947	0.5477599862
2948	0.5477503403
2949	0.5477365483
2950	0.5477274595
2951	0.5477179267
2952	0.5477079585
2953	0.5476966431
2954	0.5476865441
2955	0.547672779
2956	0.5476613758
2957	0.5476533822
2958	0.5476411138
2959	0.5476307061
2960	0.5476204693
2961	0.5476129929
2962	0.54760653
2963	0.5475948407
2964	0.5475845037
2965	0.5475782476
2966	0.5475693244
2967	0.5475599718
2968	0.5475480009
2969	0.5475359087
2970	0.54752663
2971	0.547517572
2972	0.5475108695
2973	0.5474994814
2974	0.5474891383
2975	0.5474824149
2976	0.5474706809
2977	0.5474611989
2978	0.547450138
2979	0.5474397128
2980	0.5474282219
2981	0.5474200707
2982	0.5474111633
2983	0.547401003
2984	0.5473912153
2985	0.547382469
2986	0.5473740161
2987	0.5473634587
2988	0.5473512026
2989	0.5473406454
2990	0.5473325592
2991	0.5473220196
2992	0.5473124593
2993	0.5473017984
2994	0.5472915474
2995	0.5472864801
2996	0.547278911
2997	0.5472691657
2998	0.5472586354
2999	0.547247377
3000	0.547237766
3001	0.5472268731
3002	0.547215768
3003	0.5472041543
3004	0.5471965789
3005	0.5471877374
3006	0.5471768518
3007	0.5471666386
3008	0.5471537564
3009	0.5471449199
3010	0.5471340814
3011	0.5471258082
3012	0.5471160684
3013	0.5471054222
3014	0.5470950191
3015	0.5470819504
3016	0.547071255
3017	0.5470626937
3018	0.5470530377
3019	0.547043349
3020	0.5470345348
3021	0.5470252447
3022	0.547015916
3023	0.5470058548
3024	0.5469966829
3025	0.5469858027
3026	0.5469752545
3027	0.5469663301
3028	0.5469566738
3029	0.5469473895
3030	0.5469372653
3031	0.5469268018
3032	0.5469187554
3033	0.5469075847
3034	0.5468984057
3035	0.5468879523
3036	0.5468778954
3037	0.5468713933
3038	0.5468626539
3039	0.5468522513
3040	0.5468416394
3041	0.5468305113
3042	0.5468195903
3043	0.5468093938
3044	0.54679743
3045	0.5467858693
3046	0.5467752015
3047	0.546768268
3048	0.5467571791
3049	0.5467489071
3050	0.5467392354
3051	0.546728202
3052	0.5467167191
3053	0.5467062929
3054	0.5466961478
3055	0.5466859248
3056	0.5466786
3057	0.5466721407
3058	0.5466645996
3059	0.5466574909
3060	0.5466472975
3061	0.5466365643
3062	0.5466258631
3063	0.5466140149
3064	0.5466053877
3065	0.5465974625
3066	0.5465877745
3067	0.5465760175
3068	0.5465670879
3069	0.5465578946
3070	0.546547211
3071	0.546537641
3072	0.546528071
3073	0.5465184281
3074	0.5465092167
3075	0.5465006523
3076	0.5464916346
3077	0.5464838718
3078	0.5464768051
3079	0.546467771
3080	0.5464594491
3081	0.5464492913
3082	0.5464411062
3083	0.546431019
3084	0.5464236506
3085	0.5464156623
3086	0.5464081487
3087	0.5463982701
3088	0.5463887958
3089	0.5463816087
3090	0.5463727517
3091	0.5463629044
3092	0.5463526129
3093	0.546344091
3094	0.5463334611
3095	0.5463245593
3096	0.5463158647
3097	0.5463066633
3098	0.546296288
3099	0.5462891126
3100	0.5462786979
3101	0.5462709631
3102	0.5462597857
3103	0.5462478721
3104	0.5462376973
3105	0.5462276007
3106	0.5462167643
3107	0.5462065575
3108	0.5461968456
3109	0.5461878449
3110	0.5461779555
3111	0.5461671497
3112	0.54615596
3113	0.5461470687
3114	0.5461369166
3115	0.5461268573
3116	0.5461206049
3117	0.546110133
3118	0.546102512
3119	0.5460956149
3120	0.5460887056
3121	0.5460789252
3122	0.5460710364
3123	0.5460605635
3124	0.5460506642
3125	0.5460419427
3126	0.5460315353
3127	0.5460233978
3128	0.5460110648
3129	0.5460028219
3130	0.5459927452
3131	0.5459846658
3132	0.5459746547
3133	0.5459647526
3134	0.5459558956
3135	0.5459468256
3136	0.5459358825
3137	0.5459267817
3138	0.5459184215
3139	0.5459099325
3140	0.5458986338
3141	0.5458896531
3142	0.5458773823
3143	0.5458648092
3144	0.5458569977
3145	0.5458481808
3146	0.5458364462
3147	0.5458274042
3148	0.5458176127
3149	0.5457989927
3150	0.5457889408
3151	0.5457795027
3152	0.5457704945
3153	0.5457573356
3154	0.5457468772
3155	0.545740964
3156	0.545733012
3157	0.5457242915
3158	0.5457119746
3159	0.5456999204
3160	0.545691013
3161	0.5456812522
3162	0.5456719403
3163	0.5456612343
3164	0.5456517663
3165	0.5456417749
3166	0.5456327906
3167	0.5456233149
3168	0.5456152394
3169	0.5456056996
3170	0.5455984591
3171	0.5455880346
3172	0.5455654725
3173	0.5455576024
3174	0.545548152
3175	0.5455368314
3176	0.5455267391
3177	0.5455167505
3178	0.5455096518
3179	0.5455015167
3180	0.5454912381
3181	0.5454820083
3182	0.5454730601
3183	0.5454641792
3184	0.5454549344
3185	0.5454447474
3186	0.5454345838
3187	0.5454237737
3188	0.5454133859
3189	0.5454019732
3190	0.5453906126
3191	0.545379434
3192	0.5453691015
3193	0.5453583001
3194	0.5453478893
3195	0.5453366755
3196	0.5453251259
3197	0.5453134931
3198	0.5453030072
3199	0.5452952755
3200	0.545288782
3201	0.5452785449
3202	0.5452677808
3203	0.5452598485
3204	0.545252297
3205	0.5452415754
3206	0.5452306457
3207	0.5452222531
3208	0.5452133686
3209	0.5452042631
3210	0.5451938832
3211	0.5451862176
3212	0.5451771563
3213	0.5451675108
3214	0.5451568986
3215	0.545146069
3216	0.5451348892
3217	0.545125123
3218	0.5451157622
3219	0.5451081673
3220	0.5450983835
3221	0.5450893945
3222	0.545079092
3223	0.5450696386
3224	0.5450587903
3225	0.5450520766
3226	0.5450441486
3227	0.5450373328
3228	0.5450276288
3229	0.5450173003
3230	0.5450078678
3231	0.5450002869
3232	0.5449916217
3233	0.5449822783
3234	0.5449717956
3235	0.5449613998
3236	0.5449539121
3237	0.5449436525
3238	0.5449320766
3239	0.5449208345
3240	0.5449112255
3241	0.5449025039
3242	0.5448940398
3243	0.5448819579
3244	0.5448696148
3245	0.5448605219
3246	0.5448508832
3247	0.5448447947
3248	0.5448334455
3249	0.5448240896
3250	0.5448134769
3251	0.5448039738
3252	0.5447946641
3253	0.5447844783
3254	0.5447771193
3255	0.5447689554
3256	0.5447592121
3257	0.5447473284
3258	0.5447384679
3259	0.5447297865
3260	0.5447222951
3261	0.5447151833
3262	0.5447056177
3263	0.5446949927
3264	0.5446859348
3265	0.5446786547
3266	0.5446677361
3267	0.5446563941
3268	0.544646987
3269	0.5446372293
3270	0.544626774
3271	0.5446161568
3272	0.5446065989
3273	0.5445961795
3274	0.5445874905
3275	0.5445782181
3276	0.5445674494
3277	0.544558269
3278	0.5445497327
3279	0.544540399
3280	0.5445328801
3281	0.5445274548
3282	0.544517394
3283	0.544514927
3284	0.5445034883
3285	0.5444934248
3286	0.5444835742
3287	0.5444742458
3288	0.5444682006
3289	0.5444589795
3290	0.5444501063
3291	0.5444397245
3292	0.5444300606
3293	0.5444202023
3294	0.5444113256
3295	0.5444014172
3296	0.5443925055
3297	0.5443845674
3298	0.5443738785
3299	0.5443646045
3300	0.54435421
3301	0.5443449712
3302	0.5443359222
3303	0.5443255327
3304	0.5443160955
3305	0.5443046267
3306	0.5442941117
3307	0.5442840422
3308	0.5442767421
3309	0.544266656
3310	0.5442582806
3311	0.5442519739
3312	0.5442422049
3313	0.5442319524
3314	0.5442232485
3315	0.5442150751
3316	0.5442043136
3317	0.5441947527
3318	0.5441841748
3319	0.5441741021
3320	0.5441643106
3321	0.5441536693
3322	0.5441439902
3323	0.5441328506
3324	0.5441226549
3325	0.5441135495
3326	0.5441029987
3327	0.5440936901
3328	0.544084107
3329	0.5440767767
3330	0.5440660947
3331	0.5440543849
3332	0.5440442177
3333	0.5440373419
3334	0.5440286847
3335	0.5440186001
3336	0.5440076736
3337	0.5440006609
3338	0.5439907208
3339	0.5439810817
3340	0.5439725462
3341	0.54396256
3342	0.5439553355
3343	0.5439450146
3344	0.5439368271
3345	0.5439279687
3346	0.5439196705
3347	0.5439101204
3348	0.5439001178
3349	0.5438897678
3350	0.5438793918
3351	0.5438707755
3352	0.5438630989
3353	0.5438542905
3354	0.5438451788
3355	0.5438351396
3356	0.5438242207
3357	0.5438185779
3358	0.5438072474
3359	0.5437956778
3360	0.5437874116
3361	0.5437777541
3362	0.5437665216
3363	0.5437569256
3364	0.5437497324
3365	0.5437314149
3366	0.543721124
3367	0.5437117548
3368	0.5437022018
3369	0.5436925393
3370	0.5436829132
3371	0.5436757817
3372	0.543665415
3373	0.5436569594
3374	0.5436464296
3375	0.5436408332
3376	0.5436340892
3377	0.5436247769
3378	0.543617664
3379	0.5436092046
3380	0.5436001767
3381	0.5435890942
3382	0.5435806952
3383	0.5435694409
3384	0.5435596466
3385	0.5435512089
3386	0.5435416806
3387	0.5435330699
3388	0.5435247077
3389	0.5435141926
3390	0.5435039891
3391	0.5434957471
3392	0.5434847838
3393	0.5434730277
3394	0.543464158
3395	0.543456874
3396	0.5434489925
3397	0.5434415515
3398	0.5434322924
3399	0.5434252155
3400	0.5434148941
3401	0.543405021
3402	0.5433947381
3403	0.5433839853
3404	0.5433741172
3405	0.5433648523
3406	0.5433545032
3407	0.5433434673
3408	0.5433333015
3409	0.5433248449
3410	0.543313712
3411	0.5433037339
3412	0.5432945008
3413	0.5432867839
3414	0.5432747831
3415	0.5432677144
3416	0.543258924
3417	0.5432497045
3418	0.5432382283
3419	0.5432291574
3420	0.5432213509
3421	0.5432114866
3422	0.5432055507
3423	0.5431967335
3424	0.5431870121
3425	0.5431774697
3426	0.5431674797
3427	0.5431599177
3428	0.5431520982
3429	0.5431415527
3430	0.5431304163
3431	0.5431187191
3432	0.5431086272
3433	0.5430990501
3434	0.5430897596
3435	0.5430804235
3436	0.5430680441
3437	0.5430570293
3438	0.5430474539
3439	0.5430372299
3440	0.5430266074
3441	0.5430182235
3442	0.5430076179
3443	0.542999588
3444	0.5429907179
3445	0.5429833872
3446	0.542972813
3447	0.5429634863
3448	0.542956059
3449	0.5429449975
3450	0.542936671
3451	0.5429264951
3452	0.5429154537
3453	0.5429048529
3454	0.5428940697
3455	0.5428833315
3456	0.542876704
3457	0.5428675469
3458	0.5428574839
3459	0.5428473957
3460	0.5428380095
3461	0.5428273475
3462	0.5428194751
3463	0.5428091174
3464	0.5427983664
3465	0.542789412
3466	0.5427806037
3467	0.542772143
3468	0.5427628303
3469	0.5427537599
3470	0.5427445368
3471	0.5427358983
3472	0.5427255682
3473	0.5427151924
3474	0.5427089642
3475	0.5426989271
3476	0.5426898159
3477	0.5426771481
3478	0.5426659338
3479	0.5426546734
3480	0.5426459511
3481	0.5426386437
3482	0.5426284595
3483	0.5426206619
3484	0.5426129566
3485	0.5426038171
3486	0.5425970916
3487	0.542587442
3488	0.5425795
3489	0.5425723259
3490	0.5425662288
3491	0.5425578125
3492	0.5425475468
3493	0.542537436
3494	0.5425286235
3495	0.5425194939
3496	0.5425090707
3497	0.5424993691
3498	0.5424886503
3499	0.5424788086
3500	0.5424680516
3501	0.5424592445
3502	0.5424502535
3503	0.5424442313
3504	0.5424344808
3505	0.5424250277
3506	0.5424159679
3507	0.5424078854
3508	0.5423974353
3509	0.5423883892
3510	0.5423799349
3511	0.5423712938
3512	0.5423646858
3513	0.5423553493
3514	0.5423488378
3515	0.5423394304
3516	0.542330326
3517	0.5423207126
3518	0.5423118264
3519	0.5423040659
3520	0.5422971392
3521	0.5422885402
3522	0.5422786472
3523	0.5422721777
3524	0.5422618761
3525	0.5422524261
3526	0.5422441376
3527	0.5422351429
3528	0.5422254936
3529	0.5422147699
3530	0.5422058761
3531	0.5421976694
3532	0.5421886689
3533	0.5421779576
3534	0.5421665921
3535	0.5421611844
3536	0.5421555832
3537	0.5421497787
3538	0.5421422293
3539	0.5421328563
3540	0.5421210249
3541	0.5421106764
3542	0.5421029525
3543	0.5420943538
3544	0.5420864345
3545	0.5420774327
3546	0.5420712464
3547	0.5420606084
3548	0.5420503402
3549	0.542042574
3550	0.5420347206
3551	0.5420285739
3552	0.5420188979
3553	0.5420077442
3554	0.5419997056
3555	0.541989403
3556	0.5419814541
3557	0.5419734106
3558	0.5419649971
3559	0.541956841
3560	0.5419468866
3561	0.5419368287
3562	0.5419278545
3563	0.5419182696
3564	0.5419088996
3565	0.5419012234
3566	0.5418910661
3567	0.5418816109
3568	0.5418728789
3569	0.5418632089
3570	0.541854105
3571	0.5418472782
3572	0.5418376911
3573	0.5418290593
3574	0.5418200433
3575	0.5418114332
3576	0.5418013285
3577	0.5417928858
3578	0.5417864668
3579	0.5417787148
3580	0.5417670942
3581	0.5417587698
3582	0.5417505076
3583	0.5417420517
3584	0.5417309063
3585	0.5417246236
3586	0.5417147555
3587	0.5417073954
3588	0.5416999402
3589	0.5416916626
3590	0.541685287
3591	0.5416755533
3592	0.5416644968
3593	0.5416558329
3594	0.5416455386
3595	0.5416345873
3596	0.5416240512
3597	0.5416173984
3598	0.541606555
3599	0.5415985162
3600	0.5415893178
3601	0.5415826253
3602	0.5415736823
3603	0.5415640461
3604	0.5415567969
3605	0.5415478956
3606	0.5415393261
3607	0.5415277291
3608	0.5415188597
3609	0.5415091586
3610	0.5414993492
3611	0.5414910654
3612	0.5414843014
3613	0.5414728732
3614	0.5414628604
3615	0.5414548373
3616	0.5414457733
3617	0.5414352366
3618	0.5414251157
3619	0.541414074
3620	0.5414053294
3621	0.5413999169
3622	0.5413901253
3623	0.541379108
3624	0.5413684262
3625	0.5413609272
3626	0.5413510316
3627	0.5413426769
3628	0.5413354487
3629	0.5413255546
3630	0.5413187231
3631	0.5413116732
3632	0.5413040348
3633	0.5412958292
3634	0.5412865384
3635	0.5412781662
3636	0.5412682623
3637	0.5412603809
3638	0.5412514445
3639	0.541243861
3640	0.5412339559
3641	0.5412236076
3642	0.5412125029
3643	0.5412056475
3644	0.5411945803
3645	0.5411881546
3646	0.5411763555
3647	0.5411656924
3648	0.5411561442
3649	0.5411473878
3650	0.5411361029
3651	0.5411262524
3652	0.5411150083
3653	0.5411072866
3654	0.5410983287
3655	0.5410910914
3656	0.5410806259
3657	0.5410704278
3658	0.5410620301
3659	0.5410511342
3660	0.541042296
3661	0.5410337028
3662	0.5410212571
3663	0.541012138
3664	0.5410012226
3665	0.5409912912
3666	0.5409822713
3667	0.5409727253
3668	0.5409625066
3669	0.540952976
3670	0.540943342
3671	0.5409337519
3672	0.5409228384
3673	0.5409149922
3674	0.5409052557
3675	0.5408976362
3676	0.5408862287
3677	0.5408778015
3678	0.5408693984
3679	0.5408641742
3680	0.5408561533
3681	0.540847609
3682	0.5408388977
3683	0.5408296853
3684	0.5408187553
3685	0.5408091049
3686	0.5407994636
3687	0.5407893395
3688	0.5407819169
3689	0.540777104
3690	0.5407648318
3691	0.5407562874
3692	0.5407464051
3693	0.5407375569
3694	0.5407257444
3695	0.5407150353
3696	0.540705123
3697	0.5406960306
3698	0.5406871243
3699	0.5406776905
3700	0.5406700013
3701	0.5406593298
3702	0.5406489203
3703	0.5406401591
3704	0.5406339697
3705	0.5406239501
3706	0.5406149118
3707	0.5406041696
3708	0.5405947672
3709	0.5405862907
3710	0.5405785276
3711	0.5405710864
3712	0.540563775
3713	0.5405560006
3714	0.5405443255
3715	0.5405364758
3716	0.540526885
3717	0.540517083
3718	0.5405096046
3719	0.5405002362
3720	0.5404922912
3721	0.5404819115
3722	0.5404723995
3723	0.5404639061
3724	0.540451949
3725	0.5404444283
3726	0.5404351584
3727	0.5404242762
3728	0.5404142839
3729	0.5404051934
3730	0.5403933466
3731	0.5403828784
3732	0.5403738057
3733	0.5403635348
3734	0.5403556577
3735	0.5403447714
3736	0.5403337526
3737	0.5403274368
3738	0.5403168022
3739	0.5403053476
3740	0.5402992742
3741	0.5402889449
3742	0.5402785097
3743	0.54026367
3744	0.5402535997
3745	0.5402443649
3746	0.540238579
3747	0.540227755
3748	0.5402190348
3749	0.5402096471
3750	0.540200288
3751	0.540189543
3752	0.5401783258
3753	0.540168106
3754	0.5401584694
3755	0.5401491813
3756	0.5401428948
3757	0.5401329882
3758	0.5401219373
3759	0.5401109918
3760	0.5401009265
3761	0.5400906794
3762	0.5400809329
3763	0.5400722455
3764	0.5400619536
3765	0.5400541914
3766	0.5400459196
3767	0.5400361366
3768	0.5400300126
3769	0.540020618
3770	0.5400102605
3771	0.5399990289
3772	0.5399918461
3773	0.5399821829
3774	0.5399729278
3775	0.5399626104
3776	0.5399522221
3777	0.539944985
3778	0.5399365671
3779	0.5399264199
3780	0.5399173644
3781	0.5399064722
3782	0.5398962443
3783	0.5398859812
3784	0.5398747112
3785	0.5398668056
3786	0.5398587108
3787	0.5398493476
3788	0.5398426393
3789	0.5398336234
3790	0.5398230899
3791	0.5398117001
3792	0.5398036921
3793	0.5397943201
3794	0.5397858113
3795	0.5397766898
3796	0.5397702245
3797	0.5397600334
3798	0.5397503423
3799	0.5397419688
3800	0.5397321074
3801	0.5397221349
3802	0.5397118148
3803	0.5397033726
3804	0.539684519
3805	0.5396739718
3806	0.5396656256
3807	0.5396569059
3808	0.5396484705
3809	0.5396385543
3810	0.5396312005
3811	0.5396225095
3812	0.539614299
3813	0.5396098624
3814	0.5396003793
3815	0.539590298
3816	0.5395796826
3817	0.5395699455
3818	0.5395604506
3819	0.5395535503
3820	0.5395437467
3821	0.5395329291
3822	0.53952462
3823	0.539515773
3824	0.5395076736
3825	0.5394983389
3826	0.5394876769
3827	0.5394793167
3828	0.5394719442
3829	0.5394617105
3830	0.5394539716
3831	0.5394455955
3832	0.5394346418
3833	0.5394300523
3834	0.5394220616
3835	0.5394125049
3836	0.5394050664
3837	0.5393946942
3838	0.5393844142
3839	0.5393771966
3840	0.5393674824
3841	0.5393585436
3842	0.5393523574
3843	0.5393413664
3844	0.5393331907
3845	0.5393252657
3846	0.539316391
3847	0.5393085961
3848	0.5392988753
3849	0.539289051
3850	0.5392781649
3851	0.5392677412
3852	0.5392586858
3853	0.5392493108
3854	0.5392412853
3855	0.5392308629
3856	0.539221546
3857	0.5392134875
3858	0.5392028381
3859	0.539193284
3860	0.5391838568
3861	0.5391736249
3862	0.5391650353
3863	0.5391569279
3864	0.5391486523
3865	0.5391416158
3866	0.5391322847
3867	0.539122862
3868	0.539114567
3869	0.5391069835
3870	0.5390986032
3871	0.5390876837
3872	0.5390790961
3873	0.5390722116
3874	0.5390637907
3875	0.5390531126
3876	0.5390427155
3877	0.5390335342
3878	0.53902403
3879	0.539014139
3880	0.5390036135
3881	0.538994412
3882	0.5389860093
3883	0.5389759419
3884	0.5389656508
3885	0.538959054
3886	0.538949054
3887	0.5389398636
3888	0.5389302249
3889	0.538921693
3890	0.5389116303
3891	0.5389020342
3892	0.5388921497
3893	0.5388831067
3894	0.5388720561
3895	0.5388648208
3896	0.5388568269
3897	0.5388489969
3898	0.5388403083
3899	0.5388300136
3900	0.5388200107
3901	0.5388109615
3902	0.5388024342
3903	0.5387942706
3904	0.538783157
3905	0.5387750877
3906	0.5387657808
3907	0.5387552829
3908	0.5387445131
3909	0.5387338087
3910	0.5387234214
3911	0.5387140301
3912	0.538705728
3913	0.5386951163
3914	0.5386853733
3915	0.5386753737
3916	0.5386657929
3917	0.5386607096
3918	0.5386530163
3919	0.5386428327
3920	0.5386337511
3921	0.5386234522
3922	0.5386140941
3923	0.5386045844
3924	0.538595954
3925	0.5385879988
3926	0.5385786688
3927	0.5385706233
3928	0.5385637151
3929	0.5385581925
3930	0.538549092
3931	0.5385397192
3932	0.5385302932
3933	0.5385205864
3934	0.5385124835
3935	0.5385033644
3936	0.5384960907
3937	0.5384855438
3938	0.5384753818
3939	0.5384657856
3940	0.5384567047
3941	0.5384474972
3942	0.5384405262
3943	0.5384302335
3944	0.5384209122
3945	0.5384091158
3946	0.5383990955
3947	0.5383892128
3948	0.5383794982
3949	0.5383713255
3950	0.5383622054
3951	0.5383542798
3952	0.5383444531
3953	0.5383342686
3954	0.538324227
3955	0.5383151493
3956	0.5383054086
3957	0.5382964863
3958	0.5382890604
3959	0.5382803122
3960	0.5382721233
3961	0.5382684205
3962	0.5382605313
3963	0.5382496949
3964	0.5382406154
3965	0.5382304872
3966	0.5382232682
3967	0.5382135933
3968	0.53820289
3969	0.538193214
3970	0.5381840482
3971	0.5381760223
3972	0.5381664248
3973	0.5381560822
3974	0.5381441712
3975	0.5381330173
3976	0.5381220381
3977	0.5381133837
3978	0.5381041083
3979	0.5380939731
3980	0.5380826821
3981	0.5380725015
3982	0.5380641949
3983	0.5380536523
3984	0.5380432643
3985	0.5380344575
3986	0.5380254194
3987	0.5380181169
3988	0.5380073414
3989	0.537999538
3990	0.5379908091
3991	0.5379840579
3992	0.5379742214
3993	0.5379659948
3994	0.5379569504
3995	0.537948576
3996	0.5379395218
3997	0.5379307767
3998	0.5379222937
3999	0.5379121624
4000	0.5379013525
4001	0.5378911617
4002	0.5378841375
4003	0.5378767334
4004	0.5378675441
4005	0.5378575002
4006	0.537848728
4007	0.5378382931
4008	0.5378314803
4009	0.5378247768
4010	0.53781411
4011	0.537806855
4012	0.5378006844
4013	0.5377909624
4014	0.5377824871
4015	0.5377726743
4016	0.5377634225
4017	0.5377548094
4018	0.537744337
4019	0.5377349202
4020	0.5377240874
4021	0.5377167088
4022	0.5377066287
4023	0.5376967266
4024	0.5376895623
4025	0.5376791278
4026	0.5376687657
4027	0.5376569985
4028	0.5376499973
4029	0.5376420352
4030	0.537635354
4031	0.5376274497
4032	0.5376192384
4033	0.5376100699
4034	0.5376003101
4035	0.5375911859
4036	0.537581372
4037	0.5375731038
4038	0.5375650359
4039	0.5375569587
4040	0.537537547
4041	0.5375262861
4042	0.5375164491
4043	0.5375063094
4044	0.5374966345
4045	0.537487962
4046	0.5374776149
4047	0.5374663267
4048	0.5374575577
4049	0.5374474303
4050	0.5374365678
4051	0.5374258353
4052	0.5374194286
4053	0.537409548
4054	0.5374006364
4055	0.5373908746
4056	0.5373822064
4057	0.5373725267
4058	0.5373624263
4059	0.5373542054
4060	0.5373452599
4061	0.5373356214
4062	0.5373264951
4063	0.5373170621
4064	0.5373060582
4065	0.5372972414
4066	0.5372896733
4067	0.5372804856
4068	0.5372718959
4069	0.5372638279
4070	0.537253973
4071	0.5372464918
4072	0.5372342625
4073	0.5372251495
4074	0.5372157226
4075	0.5372052628
4076	0.5371975877
4077	0.5371864078
4078	0.5371795162
4079	0.5371698978
4080	0.5371610747
4081	0.5371543623
4082	0.5371449312
4083	0.5371342238
4084	0.5371258097
4085	0.5371155737
4086	0.537106504
4087	0.5370960936
4088	0.5370870552
4089	0.53707538
4090	0.5370670274
4091	0.5370591672
4092	0.5370537022
4093	0.5370448859
4094	0.5370364911
4095	0.5370274198
4096	0.5370189004
4097	0.5370099303
4098	0.537002325
4099	0.5369936531
4100	0.5369854959
4101	0.5369772651
4102	0.5369678861
4103	0.5369583075
4104	0.5369482956
4105	0.5369421485
4106	0.5369325924
4107	0.5369242197
4108	0.5369166164
4109	0.5369058325
4110	0.5368959993
4111	0.5368887779
4112	0.5368758938
4113	0.536867979
4114	0.5368592986
4115	0.5368511344
4116	0.53684091
4117	0.5368305755
4118	0.5368205779
4119	0.5368105513
4120	0.5367994524
4121	0.5367916771
4122	0.5367829364
4123	0.536774569
4124	0.5367647387
4125	0.5367561333
4126	0.5367461366
4127	0.5367368655
4128	0.5367286578
4129	0.5367220118
4130	0.5367133256
4131	0.5367045279
4132	0.5366973646
4133	0.5366870741
4134	0.5366791587
4135	0.5366702154
4136	0.5366600256
4137	0.5366523706
4138	0.5366447514
4139	0.5366330817
4140	0.536622125
4141	0.5366139317
4142	0.5366032552
4143	0.5365969238
4144	0.5365889522
4145	0.5365798712
4146	0.5365679668
4147	0.5365617644
4148	0.5365493204
4149	0.5365396294
4150	0.5365294075
4151	0.5365208124
4152	0.5365133298
4153	0.5365055367
4154	0.5364955062
4155	0.5364847685
4156	0.5364786676
4157	0.5364690687
4158	0.5364595729
4159	0.53644949
4160	0.5364391918
4161	0.5364280097
4162	0.5364197522
4163	0.5364097525
4164	0.5363993615
4165	0.5363922989
4166	0.5363832873
4167	0.5363727899
4168	0.5363626962
4169	0.5363526467
4170	0.5363455181
4171	0.5363355311
4172	0.5363269234
4173	0.5363156168
4174	0.5363083683
4175	0.5362977504
4176	0.5362875563
4177	0.5362780486
4178	0.5362700762
4179	0.5362622844
4180	0.5362546111
4181	0.5362443677
4182	0.536235564
4183	0.5362287461
4184	0.5362196077
4185	0.536211326
4186	0.5362010457
4187	0.5361940179
4188	0.5361843541
4189	0.5361747156
4190	0.5361648228
4191	0.5361555622
4192	0.5361467263
4193	0.5361396845
4194	0.5361309077
4195	0.5361226299
4196	0.5361121388
4197	0.5361032452
4198	0.5360925384
4199	0.5360812341
4200	0.536072476
4201	0.5360657811
4202	0.5360574267
4203	0.5360488143
4204	0.5360381572
4205	0.5360275467
4206	0.5360215515
4207	0.536011915
4208	0.5360003162
4209	0.53599221
4210	0.5359812407
4211	0.5359738414
4212	0.5359664866
4213	0.535957746
4214	0.5359478458
4215	0.5359409057
4216	0.5359330617
4217	0.5359226216
4218	0.5359152033
4219	0.5359050213
4220	0.5358949715
4221	0.5358887668
4222	0.5358805463
4223	0.5358748158
4224	0.5358673348
4225	0.5358563738
4226	0.5358466946
4227	0.5358375549
4228	0.5358287487
4229	0.5358213225
4230	0.5358113853
4231	0.5358023706
4232	0.5357925452
4233	0.5357820883
4234	0.535773955
4235	0.5357625192
4236	0.5357538777
4237	0.5357464001
4238	0.5357379678
4239	0.5357280445
4240	0.5357210746
4241	0.5357154246
4242	0.5357062408
4243	0.5356959858
4244	0.5356851002
4245	0.5356768117
4246	0.5356670631
4247	0.5356581206
4248	0.5356482184
4249	0.535638141
4250	0.5356305999
4251	0.5356215089
4252	0.5356121165
4253	0.535603844
4254	0.5355980679
4255	0.535588472
4256	0.5355784994
4257	0.5355705776
4258	0.5355647703
4259	0.5355580471
4260	0.5355491419
4261	0.535544225
4262	0.5355338539
4263	0.5355261017
4264	0.5355180594
4265	0.5355086178
4266	0.5354988465
4267	0.5354889191
4268	0.5354798073
4269	0.5354719133
4270	0.535463851
4271	0.5354558122
4272	0.5354480454
4273	0.535438199
4274	0.5354295366
4275	0.5354192322
4276	0.5354089192
4277	0.5353983817
4278	0.5353890902
4279	0.5353815106
4280	0.5353729427
4281	0.5353586803
4282	0.5353494157
4283	0.5353405367
4284	0.5353304692
4285	0.5353208885
4286	0.5353088239
4287	0.5353011638
4288	0.5352937028
4289	0.535287304
4290	0.5352807472
4291	0.5352717358
4292	0.5352614889
4293	0.5352529307
4294	0.5352432257
4295	0.5352337851
4296	0.5352269724
4297	0.5352177724
4298	0.535209247
4299	0.5351998511
4300	0.5351895957
4301	0.5351808886
4302	0.5351716819
4303	0.5351632064
4304	0.5351534919
4305	0.5351458004
4306	0.535139575
4307	0.5351330199
4308	0.5351247334
4309	0.5351147697
4310	0.5351089205
4311	0.5350994911
4312	0.5350891748
4313	0.5350811113
4314	0.5350731977
4315	0.5350642442
4316	0.5350547003
4317	0.5350450187
4318	0.5350358608
4319	0.5350269096
4320	0.535018771
4321	0.5350085769
4322	0.5349995296
4323	0.5349890634
4324	0.5349780955
4325	0.5349673286
4326	0.5349602554
4327	0.5349518037
4328	0.5349439067
4329	0.5349333191
4330	0.5349244172
4331	0.534916437
4332	0.5349076287
4333	0.5348987939
4334	0.5348916443
4335	0.5348817878
4336	0.5348715818
4337	0.5348617323
4338	0.5348522479
4339	0.5348428284
